Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Shuker, Samuel",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,0,Coxswain,Finished,5:53.612
"Peiker, Valentin",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,1,Bow,Finished,5:53.612
"Hayter, George",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,2,2,Finished,5:53.612
"Gowans, Alexander",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,3,3,Finished,5:53.612
"Mulot, Thibault",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,4,4,Finished,5:53.612
"Dei Rossi, Nicola",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,5,5,Finished,5:53.612
"Nelson, Campbell",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,6,6,Finished,5:53.612
"Thompson, Max",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,7,7,Finished,5:53.612
"Singfield, Barnaby",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,St Edwards Sch,St Edwards Sch,2,8,Stroke,Finished,5:53.612
"Lofstedt, Asa",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,0,Coxswain,Finished,5:54.840
"Smith, Jack",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,1,Bow,Finished,5:54.840
"Dzieweczynski, Michal",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,2,2,Finished,5:54.840
"Wheatley, Henry",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,3,3,Finished,5:54.840
"Laws, Alex",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,4,4,Finished,5:54.840
"Baker, Sam",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,5,5,Finished,5:54.840
"Storey, Hugo",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,6,6,Finished,5:54.840
"Nelson, George",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,7,7,Finished,5:54.840
"Fuller, Robert",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,3,8,Stroke,Finished,5:54.840
"Russo, Sara",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,0,Coxswain,Finished,5:55.782
"Hawkswell, George",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,1,Bow,Finished,5:55.782
"Roe, Thomas",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,2,2,Finished,5:55.782
"Ventham, Hugo",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,3,3,Finished,5:55.782
"Wordsworth, Thomas",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,4,4,Finished,5:55.782
"Marsden, Andrew",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,5,5,Finished,5:55.782
"Philpott, Sam",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,6,6,Finished,5:55.782
"Fiddian, Guy",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,7,7,Finished,5:55.782
"Rice, Nicholas",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Cantabrigian,Cantabrigian,4,8,Stroke,Finished,5:55.782
"Gearing, Sean",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,0,Coxswain,Finished,5:58.926
"Brocklebank-Fowler, James",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,1,Bow,Finished,5:58.926
"Bevan, Charlie",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,2,2,Finished,5:58.926
"Tufnell, James",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,3,3,Finished,5:58.926
"Hazell, Louis",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,4,4,Finished,5:58.926
"Richards, Oscar",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,5,5,Finished,5:58.926
"Rowse, Miles",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,6,6,Finished,5:58.926
"Gearing, T",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,7,7,Finished,5:58.926
"Richardson, Alexander",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Radley Mariners,Radley Mariners,5,8,Stroke,Finished,5:58.926
"Salter, Joseph",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,0,Coxswain,Finished,5:59.348
"Wilkinson, Callum",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,1,Bow,Finished,5:59.348
"Alder, Angus",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,2,2,Finished,5:59.348
"Korzinkin, Ilya",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,3,3,Finished,5:59.348
"Ashby, James",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,4,4,Finished,5:59.348
"Braithwaite, Josh",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,5,5,Finished,5:59.348
"Fry, Edward",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,6,6,Finished,5:59.348
"Wiblin, Mathew",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,7,7,Finished,5:59.348
"Brown, Connor",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Abingdon Sch,Abingdon Sch,6,8,Stroke,Finished,5:59.348
"McWilliam, Alice",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,0,Coxswain,Finished,6:01.367
"Harrison, Wayne",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,1,Bow,Finished,6:01.367
"Aitchison, Harry",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,2,2,Finished,6:01.367
"Chafer, Lanty",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,3,3,Finished,6:01.367
"Williams, Zach",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,4,4,Finished,6:01.367
"Newbold, Charles",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,5,5,Finished,6:01.367
"Wardell, M",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,6,6,Finished,6:01.367
"Hayward, Oliver",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,7,7,Finished,6:01.367
"Symes, Tristan",Tier 2 Eights,6/23/2018,2:05 PM,Final,FINAL C,Itchen Imperial Rowing Club,Itchen Imperial Rowing Club,7,8,Stroke,Finished,6:01.367
"Hoyle, Freya",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,0,Coxswain,Finished,5:53.492
"Gallie, Hugh",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,1,Bow,Finished,5:53.492
"Jepson, Andrew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,2,2,Finished,5:53.492
"Thomas, Andrew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,3,3,Finished,5:53.492
"Cockerill, Connor",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,4,4,Finished,5:53.492
"Lee, Oliver",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,5,5,Finished,5:53.492
"Heap, Benjamin",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,6,6,Finished,5:53.492
"Taylor, Harry",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,7,7,Finished,5:53.492
"Adey-Johnson, Benedict",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Agecroft,Agecroft,1,8,Stroke,Finished,5:53.492
"Cackett, Anna",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,0,Coxswain,Finished,5:54.092
"Graham, Toby",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,1,Bow,Finished,5:54.092
"Sharratt, Richard",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,2,2,Finished,5:54.092
"McWilliam, Matthew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,3,3,Finished,5:54.092
"Rawlins, Thomas",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,4,4,Finished,5:54.092
"Rimmer, Tom",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,5,5,Finished,5:54.092
"Bakalli, Dritan",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,6,6,Finished,5:54.092
"Pepper, Nick",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,7,7,Finished,5:54.092
"Ciccarelli, John",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Kingston RC,Kingston RC,2,8,Stroke,Finished,5:54.092
"Stocker, Florence",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,0,Coxswain,Finished,5:56.282
"Santos, Pedro",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,1,Bow,Finished,5:56.282
"Gibson, Dennis Alexander",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,2,2,Finished,5:56.282
"Green, James",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,3,3,Finished,5:56.282
"Gordon, Andrew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,4,4,Finished,5:56.282
"Beedell, Harry",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,5,5,Finished,5:56.282
"Symons, Thomas",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,6,6,Finished,5:56.282
"Seely, Toby",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,7,7,Finished,5:56.282
"Lanatta, Jordi",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Thames RC,Thames RC,3,8,Stroke,Finished,5:56.282
"Lodge, Christopher",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,0,Coxswain,Finished,5:56.772
"Roberts, Austin",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,1,Bow,Finished,5:56.772
"King, Alex",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,2,2,Finished,5:56.772
"Christian, Thomas",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,3,3,Finished,5:56.772
"Mitchell, Oliver",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,4,4,Finished,5:56.772
"Abraham, Trent",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,5,5,Finished,5:56.772
"Christian, George",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,6,6,Finished,5:56.772
"Sheridan, Connor",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,7,7,Finished,5:56.772
"Roese, Lennart",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Bedford Sch,Bedford Sch,4,8,Stroke,Finished,5:56.772
"Burden, William",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,0,Coxswain,Finished,5:58.092
"Strawson, Freddie",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,1,Bow,Finished,5:58.092
"Beaty, Fred",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,2,2,Finished,5:58.092
"Costley, Oliver",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,3,3,Finished,5:58.092
"Willcox, David",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,4,4,Finished,5:58.092
"Oliver, Harrison",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,5,5,Finished,5:58.092
"Johnson, Edward",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,6,6,Finished,5:58.092
"Lambe, Henry",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,7,7,Finished,5:58.092
"Steel, James",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Newcastle Univ,Newcastle Univ,5,8,Stroke,Finished,5:58.092
"Marcus, Charlie",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,0,Coxswain,Finished,5:58.972
"Turner, Matthew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,1,Bow,Finished,5:58.972
"Downey, Bill",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,2,2,Finished,5:58.972
"Ladhur, Piero",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,3,3,Finished,5:58.972
"O'Loughlin, Harry",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,4,4,Finished,5:58.972
"Cross, Tom",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,5,5,Finished,5:58.972
"Hamilton, Matthew",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,6,6,Finished,5:58.972
"Woodall, Oli",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,7,7,Finished,5:58.972
"Davis, Tom",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Hampton Sch BC,Hampton Sch BC,6,8,Stroke,Finished,5:58.972
"Searle, Beatrice",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,0,Coxswain,Finished,6:01.432
"Coverdale, Ben",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,1,Bow,Finished,6:01.432
"Bright, Joe",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,2,2,Finished,6:01.432
"Forsythe, Cameron",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,3,3,Finished,6:01.432
"Peck, Jack",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,4,4,Finished,6:01.432
"Jarvis, Aaron",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,5,5,Finished,6:01.432
"Leech, Robert",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,6,6,Finished,6:01.432
"Weston, Ben",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,7,7,Finished,6:01.432
"Daniell, Christopher",Tier 2 Eights,6/23/2018,2:10 PM,Final,FINAL B,Upper Thames RC,Upper Thames RC,7,8,Stroke,Finished,6:01.432
"Bracey, Edward",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,0,Coxswain,Finished,5:49.500
"Swidler, Nathan",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,1,Bow,Finished,5:49.500
"Ridgewell, Max",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,2,2,Finished,5:49.500
"Shakespeare, Max",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,3,3,Finished,5:49.500
"Hall, Theodore",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,4,4,Finished,5:49.500
"Carr-Middleton, Oscar",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,5,5,Finished,5:49.500
"Warley, Aubrey",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,6,6,Finished,5:49.500
"Stourton, Sam",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,7,7,Finished,5:49.500
"Pearson, Henryy",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,1,8,Stroke,Finished,5:49.500
"Shiels, Tomas",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,0,Coxswain,Finished,5:51.283
"Craik, Maximillian",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,1,Bow,Finished,5:51.283
"Stopnevich, Artem",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,2,2,Finished,5:51.283
"Crossley, Elliot",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,3,3,Finished,5:51.283
"Lockett, Jack",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,4,4,Finished,5:51.283
"Lester, Phoenix",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,5,5,Finished,5:51.283
"Shaw, Joseph",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,6,6,Finished,5:51.283
"Branford, Sam",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,7,7,Finished,5:51.283
"Sullivan, Dominic",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Royal Shrewsbury Sch,Royal Shrewsbury Sch,2,8,Stroke,Finished,5:51.283
"Dawson, Matthew",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,0,Coxswain,Finished,5:53.884
"A Brassard, William",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,1,Bow,Finished,5:53.884
"Innes-Ker, James",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,2,2,Finished,5:53.884
"McChesney, Archie",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,3,3,Finished,5:53.884
"Senior, Max",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,4,4,Finished,5:53.884
"Miles, Luke",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,5,5,Finished,5:53.884
"Metcalf, Theo",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,6,6,Finished,5:53.884
"Gearing, Rory",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,7,7,Finished,5:53.884
"Turner, Isaac",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Radley College,Radley College,3,8,Stroke,Finished,5:53.884
"Swindells, Harriet",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,0,Coxswain,Finished,5:55.680
"Crouchley, George",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,1,Bow,Finished,5:55.680
"McManus, Calum",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,2,2,Finished,5:55.680
"Daly, Oliver",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,3,3,Finished,5:55.680
"Coulthard, Jack",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,4,4,Finished,5:55.680
"Boyes, Peter",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,5,5,Finished,5:55.680
"Gray, Ben",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,6,6,Finished,5:55.680
"Giambrone, Adam",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,7,7,Finished,5:55.680
"Muscroft, Robert",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Nottingham Univ,Nottingham Univ,4,8,Stroke,Finished,5:55.680
"Perry, Oliver",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,0,Coxswain,Finished,5:57.550
"Hodson, James",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,1,Bow,Finished,5:57.550
"Rorke, Kuttel",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,2,2,Finished,5:57.550
"Vignial, Pierre",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,3,3,Finished,5:57.550
"Nunayon, Simon",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,4,4,Finished,5:57.550
"Taylor, Richard",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,5,5,Finished,5:57.550
"Rusis, Alex",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,6,6,Finished,5:57.550
"Pooley, Guy",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,7,7,Finished,5:57.550
"Power, Kian",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Eton Coll,Eton Coll,5,8,Stroke,Finished,5:57.550
"Thomas, Leah",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,0,Coxswain,Finished,5:58.331
"Dimond-Brown, Farley",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,1,Bow,Finished,5:58.331
"Brett, Mathew",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,2,2,Finished,5:58.331
"Ward, Ethan",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,3,3,Finished,5:58.331
"Newton, Dominic",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,4,4,Finished,5:58.331
"Morgan, Matthew",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,5,5,Finished,5:58.331
"McChesney, Oliver",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,6,6,Finished,5:58.331
"Phelps, James",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,7,7,Finished,5:58.331
"Traeger, Flynn",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Latymer Upper Sch,Latymer Upper Sch,6,8,Stroke,Finished,5:58.331
"Jasson, Diego",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,0,Coxswain,Finished,5:59.009
"Ruf, Christian",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,1,Bow,Finished,5:59.009
"Kimberlin, Tommy",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,2,2,Finished,5:59.009
"Michalik, Henry",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,3,3,Finished,5:59.009
"Gibbons, William",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,4,4,Finished,5:59.009
"Mozingo, John",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,5,5,Finished,5:59.009
"Jacobson, Matthew",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,6,6,Finished,5:59.009
"Sammons, Austin",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,7,7,Finished,5:59.009
"Sorbaro, David",Tier 2 Eights,6/23/2018,2:15 PM,Final,Final,Brunswick School,Brunswick School,7,8,Stroke,Finished,5:59.009
"Solesbury, Tom",Championship Double Sculls,6/23/2018,2:20 PM,Final,Final,Thames RC,Thames RC,1,1,Bow,Finished,6:23.904
