"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,4,"GBR2",05:57.98,"JOHNSTON, James; NEILL, Adam; DAWSON, Jacob; FORD, Thomas"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,5,"GBR1",05:58.79,"GLENISTER, Harry; MCBRIERTY, Callum; HELLEN, Morgan; ROSSITER, George"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FA",24/06/18,6,"POL",06:08.43,"JUSZCZAK, Piotr; ABLEWSKI, Ryszard; BURDA, Mikolaj; SZPAKOWSKI, Michal"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,1,"BLR",05:59.92,"LIALIN, Vadzim; VYBERANETS, Dzmitry; PASHEVICH, Ihar; SHARLAP, Mikalai"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,2,"AUT",06:00.14,"WALK, Florian; KOHLMAYR, Maximilian; QUERFELD, Rudolph; HOHENSASSER, Gabriel"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,3,"ITA",06:02.58,"DI COSTANZO, Marco; ABAGNALE, Giovanni; CASTALDO, Matteo; MONTRONE, Domenico"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,4,"FRA",06:02.76,"DEMEY, Benoit; JONVILLE, Edouard; VEDRINELLE, Sean; BRUNET, Benoit"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,5,"NED",06:08.74,"HENDRIKS, Kaj; WIETEN, Tone; TISSEN, Jasper; VAN DEN ENDE, Bjorn"
"2018 World Rowing Cup II","M4-","Men's Four - Final","FB",24/06/18,6,"CHN2",06:13.94,"CHENG, Xunman; CHEN, Xianfeng; YI, Xudi; ZHANG, Songhu"
"2018 World Rowing Cup II","M4-","Men's Four - Repechage","R1",22/06/18,1,"FRA",06:11.57,"DEMEY, Benoit; JONVILLE, Edouard; VEDRINELLE, Sean; BRUNET, Benoit"
"2018 World Rowing Cup II","M4-","Men's Four - Repechage","R1",22/06/18,2,"CHN2",06:15.07,"CHENG, Xunman; CHEN, Xianfeng; YI, Xudi; ZHANG, Songhu"
"2018 World Rowing Cup II","M4-","Men's Four - Repechage","R1",22/06/18,3,"AUT",06:18.38,"WALK, Florian; KOHLMAYR, Maximilian; QUERFELD, Rudolph; HOHENSASSER, Gabriel"
"2018 World Rowing Cup II","M4-","Men's Four - Repechage","R1",22/06/18,4,"CHN1",06:21.59,"LIU, Zhiyu; CAI, Pengpeng; NI, Xulin; WANG, Linqing"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,1,"ROU",05:55.57,"TIGANESCU, Mihaita-Vasile; PASCARI, Cosmin; BERARIU, Stefan-Constantin; HUC, Ciprian"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,2,"POL",05:56.90,"JUSZCZAK, Piotr; ABLEWSKI, Ryszard; BURDA, Mikolaj; SZPAKOWSKI, Michal"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,3,"GBR1",05:58.06,"GLENISTER, Harry; MCBRIERTY, Callum; HELLEN, Morgan; ROSSITER, George"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,4,"FRA",05:58.61,"DEMEY, Benoit; JONVILLE, Edouard; VEDRINELLE, Sean; BRUNET, Benoit"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,5,"NED",06:05.09,"VAN DEN ENDE, Bjorn; HENDRIKS, Kaj; TISSEN, Jasper; WIETEN, Tone"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 1",23/06/18,6,"AUT",06:05.23,"WALK, Florian; KOHLMAYR, Maximilian; QUERFELD, Rudolph; HOHENSASSER, Gabriel"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,1,"AUS",05:52.59,"HICKS, Joshua; TURRIN, Spencer; HARGREAVES, Jack; HILL, Alexander"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,2,"GER",05:55.18,"BRUMMEL, Felix; MERGET, Nico; KLUGE, Peter; DRAHOTTA, Felix"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,3,"GBR2",05:55.92,"JOHNSTON, James; NEILL, Adam; DAWSON, Jacob; FORD, Thomas"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,4,"ITA",05:58.67,"DI COSTANZO, Marco; ABAGNALE, Giovanni; CASTALDO, Matteo; MONTRONE, Domenico"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,5,"BLR",05:58.72,"LIALIN, Vadzim; VYBERANETS, Dzmitry; PASHEVICH, Ihar; SHARLAP, Mikalai"
"2018 World Rowing Cup II","M4-","Men's Four - Semifinal","SA/B 2",23/06/18,6,"CHN2",06:20.68,"CHENG, Xunman; CHEN, Xianfeng; YI, Xudi; ZHANG, Songhu"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,1,"CRO1",06:17.58,"SINKOVIC, Martin; SINKOVIC, Valent"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,2,"GBR1",06:25.30,"RUDKIN, James; BUGAJSKI, Josh"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,3,"UKR2",06:30.42,"PIVEN, Roman; KALASHNYK, Mykola"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,4,"FRA2",06:32.82,"TURLAN, Thibaud; TURLAN, Guillaume"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,5,"NED",06:37.99,"STEENMAN, Mitchel; WULLINGS, Bo"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H1",22/06/18,6,"AUT1",06:42.16,"SEIFRIEDBERGER, Christoph; QUERFELD, Ferdinand"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H2",22/06/18,1,"CZE",06:18.87,"HELESIC, Lukas; PODRAZIL, Jakub"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H2",22/06/18,2,"BLR",06:32.84,"FURMAN, Dzimitry; VALADZKO, Siarhei"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H2",22/06/18,3,"ARG",06:35.13,"MURILLO, Rodrigo; ESTERAS, Francisco"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H2",22/06/18,4,"NZL",06:36.08,"ROGERSON, Charles; O'LEARY, Martyn"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H2",22/06/18,5,"HUN",07:00.33,"JUHASZ, Adrian; SIMON JR, Bela"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H3",22/06/18,1,"GBR2",06:30.13,"ROSSITER, Matthew; COOK, Oliver"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H3",22/06/18,2,"UKR1",06:42.80,"KHOLYAZNYKOV, Anton; MOROZ, Artem"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H3",22/06/18,3,"CHN",06:43.75,"LI, Xiaoxiong; ZHAO, Jingbin"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H3",22/06/18,4,"BRA",06:44.95,"VELA MAGGI, Xavier; GIARETTON, Willian"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H3",22/06/18,5,"ITA1",06:52.84,"MONFRECOLA, Salvatore; ABBAGNALE, Vincenzo"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H4",22/06/18,1,"FRA1",06:21.35,"ONFROY, Valentin; ONFROY, Theophile"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H4",22/06/18,2,"GER1",06:28.74,"SCHROETER, Paul; FOLLERT, Laurits"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H4",22/06/18,3,"CRO2",06:37.19,"PITON, Ivan; UDOVICIC, Karlo"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H4",22/06/18,4,"SUI",06:51.39,"JACQUOT, Paul; GYR, Mario"
"2018 World Rowing Cup II","M2-","Men's Pair - Heat","H4",22/06/18,5,"AUT2",06:54.64,"LAGGNER, Patrick; HOLLER, Mattijs"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,1,"CZE",06:27.55,"HELESIC, Lukas; PODRAZIL, Jakub"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,2,"CRO1",06:28.43,"SINKOVIC, Martin; SINKOVIC, Valent"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,3,"FRA1",06:29.44,"ONFROY, Valentin; ONFROY, Theophile"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,4,"BLR",06:38.86,"FURMAN, Dzimitry; VALADZKO, Siarhei"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,5,"GBR2",06:42.75,"ROSSITER, Matthew; COOK, Oliver"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FA",24/06/18,6,"HUN",06:44.15,"JUHASZ, Adrian; SIMON JR, Bela"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,1,"GER1",06:37.49,"SCHROETER, Paul; FOLLERT, Laurits"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,2,"AUT1",06:40.24,"SEIFRIEDBERGER, Christoph; QUERFELD, Ferdinand"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,3,"UKR2",06:43.46,"PIVEN, Roman; KALASHNYK, Mykola"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,4,"BRA",06:43.80,"VELA MAGGI, Xavier; GIARETTON, Willian"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,5,"NED",06:44.71,"STEENMAN, Mitchel; WULLINGS, Bo"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FB",24/06/18,6,"FRA2",06:47.08,"TURLAN, Thibaud; TURLAN, Guillaume"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,1,"NZL",06:33.85,"ROGERSON, Charles; O'LEARY, Martyn"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,2,"ITA1",06:34.99,"MONFRECOLA, Salvatore; ABBAGNALE, Vincenzo"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,3,"ARG",06:36.44,"MURILLO, Rodrigo; ESTERAS, Francisco"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,4,"SUI",06:42.07,"JACQUOT, Paul; GYR, Mario"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,5,"UKR1",07:00.53,"KHOLYAZNYKOV, Anton; MOROZ, Artem"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FC",23/06/18,6,"CRO2",00:00.00,"PITON, Ivan; UDOVICIC, Karlo"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FD",23/06/18,1,"GBR1",06:34.99,"RUDKIN, James; BUGAJSKI, Josh"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FD",23/06/18,2,"CHN",06:45.41,"LI, Xiaoxiong; ZHAO, Jingbin"
"2018 World Rowing Cup II","M2-","Men's Pair - Final","FD",23/06/18,3,"AUT2",06:53.52,"LAGGNER, Patrick; HOLLER, Mattijs"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R1",22/06/18,1,"AUT1",06:42.62,"SEIFRIEDBERGER, Christoph; QUERFELD, Ferdinand"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R1",22/06/18,2,"BRA",06:45.72,"VELA MAGGI, Xavier; GIARETTON, Willian"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R1",22/06/18,3,"ARG",06:59.82,"MURILLO, Rodrigo; ESTERAS, Francisco"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R1",22/06/18,4,"AUT2",07:02.36,"LAGGNER, Patrick; HOLLER, Mattijs"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R1",22/06/18,5,"GBR1",06:41.27,"RUDKIN, James; BUGAJSKI, Josh"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R2",22/06/18,1,"BLR",06:36.05,"FURMAN, Dzimitry; VALADZKO, Siarhei"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R2",22/06/18,2,"NED",06:38.64,"STEENMAN, Mitchel; WULLINGS, Bo"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R2",22/06/18,3,"SUI",06:42.07,"JACQUOT, Paul; GYR, Mario"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R2",22/06/18,4,"CHN",06:46.59,"LI, Xiaoxiong; ZHAO, Jingbin"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R3",22/06/18,1,"HUN",06:32.70,"JUHASZ, Adrian; SIMON JR, Bela"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R3",22/06/18,2,"FRA2",06:34.02,"TURLAN, Thibaud; TURLAN, Guillaume"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R3",22/06/18,3,"CRO2",06:35.27,"PITON, Ivan; UDOVICIC, Karlo"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R3",22/06/18,4,"UKR1",06:43.22,"KHOLYAZNYKOV, Anton; MOROZ, Artem"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R4",22/06/18,1,"GER1",06:36.16,"SCHROETER, Paul; FOLLERT, Laurits"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R4",22/06/18,2,"UKR2",06:37.53,"PIVEN, Roman; KALASHNYK, Mykola"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R4",22/06/18,3,"NZL",06:39.96,"ROGERSON, Charles; O'LEARY, Martyn"
"2018 World Rowing Cup II","M2-","Men's Pair - Repechage","R4",22/06/18,4,"ITA1",06:43.53,"MONFRECOLA, Salvatore; ABBAGNALE, Vincenzo"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,1,"CRO1",06:27.41,"SINKOVIC, Martin; SINKOVIC, Valent"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,2,"GBR2",06:30.66,"ROSSITER, Matthew; COOK, Oliver"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,3,"BLR",06:31.06,"FURMAN, Dzimitry; VALADZKO, Siarhei"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,4,"GER1",06:37.54,"SCHROETER, Paul; FOLLERT, Laurits"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,5,"FRA2",06:38.04,"TURLAN, Thibaud; TURLAN, Guillaume"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 1",23/06/18,6,"BRA",06:39.24,"VELA MAGGI, Xavier; GIARETTON, Willian"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,1,"CZE",06:22.47,"HELESIC, Lukas; PODRAZIL, Jakub"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,2,"FRA1",06:23.12,"ONFROY, Valentin; ONFROY, Theophile"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,3,"HUN",06:29.01,"JUHASZ, Adrian; SIMON JR, Bela"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,4,"AUT1",06:33.92,"SEIFRIEDBERGER, Christoph; QUERFELD, Ferdinand"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,5,"UKR2",06:38.70,"PIVEN, Roman; KALASHNYK, Mykola"
"2018 World Rowing Cup II","M2-","Men's Pair - Semifinal","SA/B 2",23/06/18,6,"NED",06:44.73,"STEENMAN, Mitchel; WULLINGS, Bo"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H1",22/06/18,1,"ITA",05:43.95,"MONDELLI, Filippo; PANIZZA, Andrea; RAMBALDI, Luca; GENTILI, Giacomo"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H1",22/06/18,2,"POL",05:45.08,"POSNIK, Szymon; ZAWOJSKI, Maciej; CZAJA, Dominik; CHABEL, Wiktor"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H1",22/06/18,3,"AUS",05:46.78,"ANTILL, Caleb; PURNELL, Alexander; LETCHER, Luke; WATTS, David"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H1",22/06/18,4,"UKR",05:47.70,"GRYN, Sergii; MIKHAY, Dmytro; NADTOKA, Olexandr; DOVGODKO, Ivan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H1",22/06/18,5,"NOR",05:49.91,"HELSETH, Martin; SOLBAKKEN, Erik; HELVIG, Jan Oscar Stabe; TUFTE, Olaf"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H2",22/06/18,1,"GBR",05:42.87,"COLLINS, John; WALTON, Jonathan; THOMAS, Graeme; BARRAS, Thomas"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H2",22/06/18,2,"NZL",05:47.43,"FLANNERY, Nathan; PARRY, Jordan; CRAMPTON, Cameron; HOLLOWS, Lewis"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H2",22/06/18,3,"USA",05:50.43,"FRID, Erik; KIRKEGAARD, Jonathan; ANSOLABEHERE, Gregory; KEEN, Justin"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H2",22/06/18,4,"RUS",05:50.97,"KOSOV, Artem; VYAZOVKIN, Alexander; PIMENOV, Nikolay; SORIN, Pavel"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H3",22/06/18,1,"GER",05:45.19,"STEINHARDT, Ruben; SYRING, Philipp; GRUHNE, Hans; KRUEGER, Stephan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H3",22/06/18,2,"NED",05:48.17,"UITTENBOGAARD, Dirk; BROENINK, Stefan; METSEMAKERS, Koen; WIERSMA, Abe"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H3",22/06/18,3,"FRA",05:53.13,"MARTEAU, Mickael; CORMERAIS, Alberic; THOMAS, Romuald; DUCRET, Maxime"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Heat","H3",22/06/18,4,"AUT",06:40.13,"NEPPL, Benedikt; STADLER, Jakob; NEUBAUER, David; RACHBAUER, Maximilian"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,1,"ITA",05:40.28,"MONDELLI, Filippo; PANIZZA, Andrea; RAMBALDI, Luca; GENTILI, Giacomo"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,2,"NED",05:42.04,"UITTENBOGAARD, Dirk; BROENINK, Stefan; METSEMAKERS, Koen; WIERSMA, Abe"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,3,"GER",05:42.52,"STEINHARDT, Ruben; SYRING, Philipp; GRUHNE, Hans; KRUEGER, Stephan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,4,"AUS",05:43.30,"ANTILL, Caleb; PURNELL, Alexander; LETCHER, Luke; WATTS, David"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,5,"NZL",05:45.79,"FLANNERY, Nathan; PARRY, Jordan; CRAMPTON, Cameron; HOLLOWS, Lewis"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FA",24/06/18,6,"POL",05:46.69,"POSNIK, Szymon; ZAWOJSKI, Maciej; CZAJA, Dominik; CHABEL, Wiktor"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,1,"GBR",05:45.53,"COLLINS, John; WALTON, Jonathan; THOMAS, Graeme; BARRAS, Thomas"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,2,"UKR",05:50.35,"GRYN, Sergii; MIKHAY, Dmytro; NADTOKA, Olexandr; DOVGODKO, Ivan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,3,"USA",05:52.41,"FRID, Erik; KIRKEGAARD, Jonathan; ANSOLABEHERE, Gregory; KEEN, Justin"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,4,"RUS",05:54.38,"KOSOV, Artem; VYAZOVKIN, Alexander; PIMENOV, Nikolay; SORIN, Pavel"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,5,"FRA",05:57.37,"MARTEAU, Mickael; CORMERAIS, Alberic; THOMAS, Romuald; DUCRET, Maxime"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Final","FB",24/06/18,6,"NOR",06:09.78,"OEYASAETER, Erling; SOLBAKKEN, Erik; HELVIG, Jan Oscar Stabe; TUFTE, Olaf"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Repechage","R1",22/06/18,1,"UKR",06:10.00,"GRYN, Sergii; MIKHAY, Dmytro; NADTOKA, Olexandr; DOVGODKO, Ivan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Repechage","R1",22/06/18,2,"RUS",06:10.07,"KOSOV, Artem; VYAZOVKIN, Alexander; PIMENOV, Nikolay; SORIN, Pavel"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Repechage","R1",22/06/18,3,"NOR",06:15.50,"OEYASAETER, Erling; SOLBAKKEN, Erik; HELVIG, Jan Oscar Stabe; TUFTE, Olaf"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Repechage","R1",22/06/18,4,"AUT",06:20.29,"NEPPL, Benedikt; STADLER, Jakob; NEUBAUER, David; RACHBAUER, Maximilian"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,1,"ITA",05:44.64,"MONDELLI, Filippo; PANIZZA, Andrea; RAMBALDI, Luca; GENTILI, Giacomo"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,2,"GER",05:46.67,"STEINHARDT, Ruben; SYRING, Philipp; GRUHNE, Hans; KRUEGER, Stephan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,3,"NZL",05:47.32,"FLANNERY, Nathan; PARRY, Jordan; CRAMPTON, Cameron; HOLLOWS, Lewis"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,4,"FRA",05:50.20,"MARTEAU, Mickael; CORMERAIS, Alberic; THOMAS, Romuald; DUCRET, Maxime"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,5,"NOR",05:55.88,"OEYASAETER, Erling; SOLBAKKEN, Erik; HELVIG, Jan Oscar Stabe; TUFTE, Olaf"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 1",23/06/18,6,"RUS",05:58.10,"KOSOV, Artem; VYAZOVKIN, Alexander; PIMENOV, Nikolay; SORIN, Pavel"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,1,"POL",05:42.04,"POSNIK, Szymon; ZAWOJSKI, Maciej; CZAJA, Dominik; CHABEL, Wiktor"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,2,"AUS",05:43.46,"ANTILL, Caleb; PURNELL, Alexander; LETCHER, Luke; WATTS, David"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,3,"NED",05:43.68,"UITTENBOGAARD, Dirk; BROENINK, Stefan; METSEMAKERS, Koen; WIERSMA, Abe"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,4,"GBR",05:45.48,"COLLINS, John; WALTON, Jonathan; THOMAS, Graeme; BARRAS, Thomas"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,5,"UKR",05:47.26,"GRYN, Sergii; MIKHAY, Dmytro; NADTOKA, Olexandr; DOVGODKO, Ivan"
"2018 World Rowing Cup II","M4x","Men's Quadruple Sculls - Semifinal","SA/B 2",23/06/18,6,"USA",06:02.68,"FRID, Erik; KIRKEGAARD, Jonathan; ANSOLABEHERE, Gregory; KEEN, Justin"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H1",22/06/18,1,"GER2",07:00.78,"NASKE, Tim Ole"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H1",22/06/18,2,"ITA1",07:01.92,"MARTINI, Simone"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H1",22/06/18,3,"RUS1",07:02.97,"RYABCEV, Vladislav"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H1",22/06/18,4,"HUN1",07:03.38,"PETERVARI-MOLNAR, Bendeguz"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H1",22/06/18,5,"HUN2",07:05.84,"PAPP, Gergely"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H2",22/06/18,1,"AUS",06:57.82,"WATTS, Campbell"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H2",22/06/18,2,"CUB",07:00.00,"FOURNIER RODRIGUEZ, Angel"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H2",22/06/18,3,"DEN",07:01.02,"NIELSEN, Sverri"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H2",22/06/18,4,"BRA",07:12.00,"FERREIRA, Lucas"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H2",22/06/18,5,"NZL3",07:18.48,"THOMAS, Giacomo"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H3",22/06/18,1,"NZL1",06:50.90,"MANSON, Robert"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H3",22/06/18,2,"FRA",06:56.94,"VERHOEVEN, Thibaut"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H3",22/06/18,3,"CRO2",07:05.09,"SAIN, David"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H3",22/06/18,4,"POL",07:05.95,"WICENCIAK, Adam"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H3",22/06/18,5,"RUS2",07:07.29,"POTAPKIN, Andrey"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H4",22/06/18,1,"NZL2",06:59.31,"DRYSDALE, Mahe"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H4",22/06/18,2,"FIN",07:01.75,"VEN, Robert"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H4",22/06/18,3,"SUI",07:06.58,"KESSLER, Markus"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H4",22/06/18,4,"SWE",07:06.62,"BACKEUS, Anders"
"2018 World Rowing Cup II","M1x","Men's Single Sculls - Heat","H4",22/06/18,5,"CHN",07:11.23,"ZHANG, Liang"
